sample_idx,fraction,mode,true_label,base_pred,masked_pred,score_before,score_after,score_drop,flipped,dataset,model
41,0.05,top,0,0,5,4.380556920149373,1.54184882526524,2.838708094884133,1.0,AllGestureWiimoteY,MrSQM
41,0.1,bottom,0,0,0,4.380556920149373,4.1027035277201165,0.2778533924292565,0.0,AllGestureWiimoteY,MrSQM
41,0.1,random,0,0,2,4.380556920149373,,1.397364564106377,0.3333333333333333,AllGestureWiimoteY,MrSQM
41,0.1,top,0,0,6,4.380556920149373,-0.0566237283358885,4.437180648485262,1.0,AllGestureWiimoteY,MrSQM
41,0.2,bottom,0,0,0,4.380556920149373,4.00911485822782,0.3714420619215532,0.0,AllGestureWiimoteY,MrSQM
41,0.2,random,0,0,2,4.380556920149373,,0.8066526290626852,0.3333333333333333,AllGestureWiimoteY,MrSQM
41,0.2,top,0,0,6,4.380556920149373,0.1456847150218171,4.234872205127556,1.0,AllGestureWiimoteY,MrSQM
44,0.05,bottom,0,0,0,4.757662093340413,4.767653232540023,-0.0099911391996103,0.0,AllGestureWiimoteY,MrSQM
44,0.05,random,0,0,0,4.757662093340413,,-0.1700370769879082,0.0,AllGestureWiimoteY,MrSQM
44,0.05,top,0,0,0,4.757662093340413,2.327351676111108,2.4303104172293044,0.0,AllGestureWiimoteY,MrSQM
44,0.1,bottom,0,0,0,4.757662093340413,4.585351164985427,0.1723109283549853,0.0,AllGestureWiimoteY,MrSQM
44,0.1,random,0,0,0,4.757662093340413,,0.4251754385699038,0.0,AllGestureWiimoteY,MrSQM
44,0.1,top,0,0,6,4.757662093340413,0.1617693851666371,4.595892708173776,1.0,AllGestureWiimoteY,MrSQM
44,0.2,bottom,0,0,0,4.757662093340413,4.804247738043684,-0.0465856447032715,0.0,AllGestureWiimoteY,MrSQM
44,0.2,random,0,0,2,4.757662093340413,,1.8188435264549627,0.3333333333333333,AllGestureWiimoteY,MrSQM
44,0.2,top,0,0,6,4.757662093340413,-0.2458422262106332,5.003504319551046,1.0,AllGestureWiimoteY,MrSQM
45,0.05,bottom,0,0,0,4.901027616174332,4.92449465271476,-0.0234670365404277,0.0,AllGestureWiimoteY,MrSQM
45,0.05,random,0,0,2,4.901027616174332,,0.9335089241508652,0.3333333333333333,AllGestureWiimoteY,MrSQM
45,0.05,top,0,0,0,4.901027616174332,2.4862604780641138,2.4147671381102183,0.0,AllGestureWiimoteY,MrSQM
45,0.1,bottom,0,0,0,4.901027616174332,4.798819447045258,0.1022081691290743,0.0,AllGestureWiimoteY,MrSQM
45,0.1,random,0,0,0,4.901027616174332,,1.256001373392612,0.3333333333333333,AllGestureWiimoteY,MrSQM
45,0.1,top,0,0,1,4.901027616174332,0.227381856564097,4.673645759610235,1.0,AllGestureWiimoteY,MrSQM
45,0.2,bottom,0,0,0,4.901027616174332,4.757143698621296,0.1438839175530359,0.0,AllGestureWiimoteY,MrSQM
45,0.2,random,0,0,2,4.901027616174332,,1.3255317784068408,0.3333333333333333,AllGestureWiimoteY,MrSQM
45,0.2,top,0,0,4,4.901027616174332,-0.3825850020601449,5.283612618234477,1.0,AllGestureWiimoteY,MrSQM
47,0.05,bottom,0,0,0,4.028576090650083,3.946522407821423,0.0820536828286604,0.0,AllGestureWiimoteY,MrSQM
47,0.05,random,0,0,0,4.028576090650083,,0.1689934202434512,0.0,AllGestureWiimoteY,MrSQM
47,0.05,top,0,0,0,4.028576090650083,1.715996997478647,2.3125790931714363,0.0,AllGestureWiimoteY,MrSQM
47,0.1,bottom,0,0,0,4.028576090650083,3.921614865826748,0.1069612248233351,0.0,AllGestureWiimoteY,MrSQM
47,0.1,random,0,0,2,4.028576090650083,,1.2801880171257491,0.3333333333333333,AllGestureWiimoteY,MrSQM
47,0.1,top,0,0,4,4.028576090650083,-0.4216504037299775,4.45022649438006,1.0,AllGestureWiimoteY,MrSQM
47,0.2,bottom,0,0,0,4.028576090650083,3.4763989934771287,0.5521770971729545,0.0,AllGestureWiimoteY,MrSQM
47,0.2,random,0,0,3,4.028576090650083,,1.261778890630248,0.3333333333333333,AllGestureWiimoteY,MrSQM
47,0.2,top,0,0,9,4.028576090650083,0.4584901200782062,3.570085970571877,1.0,AllGestureWiimoteY,MrSQM
48,0.05,bottom,0,0,0,3.9248653276635457,3.795834607063216,0.1290307206003311,0.0,AllGestureWiimoteY,MrSQM
48,0.05,random,0,0,0,3.9248653276635457,,-0.2278919122761582,0.0,AllGestureWiimoteY,MrSQM
48,0.05,top,0,0,0,3.9248653276635457,2.3774823789245585,1.5473829487389872,0.0,AllGestureWiimoteY,MrSQM
48,0.1,bottom,0,0,0,3.9248653276635457,4.043934713980738,-0.1190693863171921,0.0,AllGestureWiimoteY,MrSQM
48,0.1,random,0,0,0,3.9248653276635457,,-0.0763194119215113,0.0,AllGestureWiimoteY,MrSQM
48,0.1,top,0,0,5,3.9248653276635457,1.2194879217375645,2.705377405925981,1.0,AllGestureWiimoteY,MrSQM
48,0.2,bottom,0,0,0,3.9248653276635457,3.727131427088231,0.1977339005753147,0.0,AllGestureWiimoteY,MrSQM
48,0.2,random,0,0,2,3.9248653276635457,,0.5590652462440904,0.3333333333333333,AllGestureWiimoteY,MrSQM
48,0.2,top,0,0,6,3.9248653276635457,0.2364578285985845,3.688407499064961,1.0,AllGestureWiimoteY,MrSQM
49,0.05,bottom,0,0,0,5.129901273741492,5.1283955518557205,0.0015057218857714,0.0,AllGestureWiimoteY,MrSQM
49,0.05,random,0,0,0,5.129901273741492,,0.5607037878798787,0.0,AllGestureWiimoteY,MrSQM
49,0.05,top,0,0,0,5.129901273741492,2.5360965291461444,2.593804744595348,0.0,AllGestureWiimoteY,MrSQM
49,0.1,bottom,0,0,0,5.129901273741492,4.746649798074569,0.3832514756669232,0.0,AllGestureWiimoteY,MrSQM
49,0.1,random,0,0,0,5.129901273741492,,0.3855438522354711,0.0,AllGestureWiimoteY,MrSQM
49,0.1,top,0,0,5,5.129901273741492,0.645264003137746,4.484637270603746,1.0,AllGestureWiimoteY,MrSQM
49,0.2,bottom,0,0,0,5.129901273741492,5.0529896246897525,0.0769116490517394,0.0,AllGestureWiimoteY,MrSQM
49,0.2,random,0,0,6,5.129901273741492,,4.19279988495174,0.6666666666666666,AllGestureWiimoteY,MrSQM
49,0.2,top,0,0,9,5.129901273741492,1.1202031826842107,4.009698091057281,1.0,AllGestureWiimoteY,MrSQM
50,0.05,bottom,0,0,0,4.915134820960459,4.913938502015943,0.0011963189445163,0.0,AllGestureWiimoteY,MrSQM
50,0.05,random,0,0,0,4.915134820960459,,0.7233541769316014,0.0,AllGestureWiimoteY,MrSQM
50,0.05,top,0,0,0,4.915134820960459,2.5340255718530016,2.381109249107457,0.0,AllGestureWiimoteY,MrSQM
50,0.1,bottom,0,0,0,4.915134820960459,4.950254720869373,-0.0351198999089144,0.0,AllGestureWiimoteY,MrSQM
50,0.1,random,0,0,0,4.915134820960459,,0.6267336868068676,0.0,AllGestureWiimoteY,MrSQM
50,0.1,top,0,0,6,4.915134820960459,1.4213644224407984,3.4937703985196604,1.0,AllGestureWiimoteY,MrSQM
50,0.2,bottom,0,0,0,4.915134820960459,5.056832351507072,-0.1416975305466135,0.0,AllGestureWiimoteY,MrSQM
50,0.2,random,0,0,0,4.915134820960459,,-0.2814875690499129,0.0,AllGestureWiimoteY,MrSQM
50,0.2,top,0,0,6,4.915134820960459,2.273608547135848,2.6415262738246112,1.0,AllGestureWiimoteY,MrSQM
53,0.05,bottom,0,0,0,5.082562609302691,5.214790884485892,-0.1322282751832011,0.0,AllGestureWiimoteY,MrSQM
53,0.05,random,0,0,0,5.082562609302691,,1.3351274503322643,0.0,AllGestureWiimoteY,MrSQM
53,0.05,top,0,0,0,5.082562609302691,2.693208753291807,2.389353856010884,0.0,AllGestureWiimoteY,MrSQM
53,0.1,bottom,0,0,0,5.082562609302691,5.109275298728343,-0.0267126894256515,0.0,AllGestureWiimoteY,MrSQM
53,0.1,random,0,0,0,5.082562609302691,,-0.001104538239774,0.0,AllGestureWiimoteY,MrSQM
53,0.1,top,0,0,5,5.082562609302691,-0.9469147573865316,6.029477366689223,1.0,AllGestureWiimoteY,MrSQM
53,0.2,bottom,0,0,0,5.082562609302691,5.557654772744651,-0.4750921634419596,0.0,AllGestureWiimoteY,MrSQM
53,0.2,random,0,0,0,5.082562609302691,,-0.4695533974285852,0.0,AllGestureWiimoteY,MrSQM
53,0.2,top,0,0,6,5.082562609302691,-0.4863345393939559,5.568897148696647,1.0,AllGestureWiimoteY,MrSQM
54,0.05,bottom,0,0,0,3.485345458747525,3.666164264430165,-0.1808188056826396,0.0,AllGestureWiimoteY,MrSQM
54,0.05,random,0,0,2,3.485345458747525,,0.3428975900832061,0.3333333333333333,AllGestureWiimoteY,MrSQM
54,0.05,top,0,0,0,3.485345458747525,1.787187841875728,1.6981576168717976,0.0,AllGestureWiimoteY,MrSQM
54,0.1,bottom,0,0,0,3.485345458747525,3.5734410253929774,-0.0880955666454519,0.0,AllGestureWiimoteY,MrSQM
54,0.1,random,0,0,2,3.485345458747525,,0.8914901378909218,0.3333333333333333,AllGestureWiimoteY,MrSQM
54,0.1,top,0,0,6,3.485345458747525,-0.1646845426356146,3.65003000138314,1.0,AllGestureWiimoteY,MrSQM
54,0.2,bottom,0,0,0,3.485345458747525,3.3978486826802445,0.0874967760672809,0.0,AllGestureWiimoteY,MrSQM
54,0.2,random,0,0,2,3.485345458747525,,0.7379711379495187,0.3333333333333333,AllGestureWiimoteY,MrSQM
54,0.2,top,0,0,4,3.485345458747525,0.0425302373515567,3.4428152213959686,1.0,AllGestureWiimoteY,MrSQM
55,0.05,bottom,0,0,0,4.0542936552159015,4.086726619105209,-0.0324329638893079,0.0,AllGestureWiimoteY,MrSQM
55,0.05,random,0,0,0,4.0542936552159015,,0.3501708941342508,0.0,AllGestureWiimoteY,MrSQM
55,0.05,top,0,0,0,4.0542936552159015,1.8569849239425635,2.1973087312733384,0.0,AllGestureWiimoteY,MrSQM
55,0.1,bottom,0,0,0,4.0542936552159015,3.359731526134835,0.6945621290810666,0.0,AllGestureWiimoteY,MrSQM
55,0.1,random,0,0,0,4.0542936552159015,,0.4421126627439039,0.0,AllGestureWiimoteY,MrSQM
55,0.1,top,0,0,0,4.0542936552159015,2.1852726543474192,1.8690210008684824,0.0,AllGestureWiimoteY,MrSQM
55,0.2,bottom,0,0,0,4.0542936552159015,3.6004416865658024,0.453851968650099,0.0,AllGestureWiimoteY,MrSQM
55,0.2,random,0,0,0,4.0542936552159015,,0.5067521547771422,0.0,AllGestureWiimoteY,MrSQM
55,0.2,top,0,0,6,4.0542936552159015,1.174012437060154,2.880281218155748,1.0,AllGestureWiimoteY,MrSQM
56,0.05,bottom,0,0,0,4.702580046339899,4.923225938996595,-0.2206458926566954,0.0,AllGestureWiimoteY,MrSQM
56,0.05,random,0,0,0,4.702580046339899,,0.2726952328732563,0.0,AllGestureWiimoteY,MrSQM
56,0.05,top,0,0,0,4.702580046339899,1.930995310150323,2.771584736189576,0.0,AllGestureWiimoteY,MrSQM
56,0.1,bottom,0,0,0,4.702580046339899,5.022682364500651,-0.3201023181607514,0.0,AllGestureWiimoteY,MrSQM
56,0.1,random,0,0,0,4.702580046339899,,0.5517663734433383,0.0,AllGestureWiimoteY,MrSQM
56,0.1,top,0,0,5,4.702580046339899,0.3908240019382938,4.311756044401605,1.0,AllGestureWiimoteY,MrSQM
56,0.2,bottom,0,0,0,4.702580046339899,5.132901528664266,-0.4303214823243664,0.0,AllGestureWiimoteY,MrSQM
56,0.2,random,0,0,2,4.702580046339899,,0.8543197763545217,0.3333333333333333,AllGestureWiimoteY,MrSQM
56,0.2,top,0,0,5,4.702580046339899,0.8702796231603079,3.832300423179592,1.0,AllGestureWiimoteY,MrSQM
57,0.05,bottom,0,0,0,8.265147823566172,7.959135550527378,0.3060122730387942,0.0,AllGestureWiimoteY,MrSQM
57,0.05,random,0,0,0,8.265147823566172,,0.7767290396015065,0.0,AllGestureWiimoteY,MrSQM
57,0.05,top,0,0,0,8.265147823566172,4.768687119224423,3.4964607043417493,0.0,AllGestureWiimoteY,MrSQM
57,0.1,bottom,0,0,0,8.265147823566172,7.82418133158241,0.4409664919837626,0.0,AllGestureWiimoteY,MrSQM
57,0.1,random,0,0,0,8.265147823566172,,1.9247812286900725,0.0,AllGestureWiimoteY,MrSQM
57,0.1,top,0,0,0,8.265147823566172,2.4642971005595538,5.800850723006619,0.0,AllGestureWiimoteY,MrSQM
57,0.2,bottom,0,0,0,8.265147823566172,8.304461702261257,-0.0393138786950846,0.0,AllGestureWiimoteY,MrSQM
57,0.2,random,0,0,2,8.265147823566172,,2.4631608951466584,0.3333333333333333,AllGestureWiimoteY,MrSQM
57,0.2,top,0,0,6,8.265147823566172,0.8441110665036915,7.421036757062481,1.0,AllGestureWiimoteY,MrSQM
58,0.05,bottom,0,0,0,4.234484608113782,4.527327226308138,-0.2928426181943564,0.0,AllGestureWiimoteY,MrSQM
58,0.05,random,0,0,0,4.234484608113782,,1.4095465742698898,0.3333333333333333,AllGestureWiimoteY,MrSQM
58,0.05,top,0,0,0,4.234484608113782,2.0621002654124223,2.1723843427013594,0.0,AllGestureWiimoteY,MrSQM
58,0.1,bottom,0,0,0,4.234484608113782,3.970038518631474,0.2644460894823077,0.0,AllGestureWiimoteY,MrSQM
58,0.1,random,0,0,0,4.234484608113782,,0.0775753894806428,0.0,AllGestureWiimoteY,MrSQM
58,0.1,top,0,0,9,4.234484608113782,-0.8743727900871097,5.108857398200891,1.0,AllGestureWiimoteY,MrSQM
58,0.2,bottom,0,0,0,4.234484608113782,4.038629740039204,0.1958548680745782,0.0,AllGestureWiimoteY,MrSQM
58,0.2,random,0,0,0,4.234484608113782,,-0.0170719015052807,0.0,AllGestureWiimoteY,MrSQM
58,0.2,top,0,0,4,4.234484608113782,-0.5334990596569613,4.767983667770743,1.0,AllGestureWiimoteY,MrSQM
0,0.05,bottom,0,0,0,3.0175674897126763,3.190230197755396,-0.1726627080427194,0.0,AllGestureWiimoteZ,MrSQM
0,0.05,random,0,0,1,3.0175674897126763,,0.2389702543637694,0.3333333333333333,AllGestureWiimoteZ,MrSQM
0,0.05,top,0,0,2,3.0175674897126763,0.3302191755118976,2.687348314200779,1.0,AllGestureWiimoteZ,MrSQM
0,0.1,bottom,0,0,0,3.0175674897126763,3.2431972205013,-0.2256297307886234,0.0,AllGestureWiimoteZ,MrSQM
0,0.1,random,0,0,0,3.0175674897126763,,-0.3759204049194345,0.0,AllGestureWiimoteZ,MrSQM
0,0.1,top,0,0,2,3.0175674897126763,0.6430455899413225,2.374521899771354,1.0,AllGestureWiimoteZ,MrSQM
0,0.2,bottom,0,0,0,3.0175674897126763,3.2093123290630454,-0.1917448393503691,0.0,AllGestureWiimoteZ,MrSQM
0,0.2,random,0,0,3,3.0175674897126763,,0.2048329962760436,0.3333333333333333,AllGestureWiimoteZ,MrSQM
0,0.2,top,0,0,3,3.0175674897126763,0.2809874116892077,2.7365800780234686,1.0,AllGestureWiimoteZ,MrSQM
2,0.05,bottom,0,0,0,4.301073758275332,4.680978392994158,-0.3799046347188257,0.0,AllGestureWiimoteZ,MrSQM
2,0.05,random,0,0,3,4.301073758275332,,1.499446360015933,0.3333333333333333,AllGestureWiimoteZ,MrSQM
2,0.05,top,0,0,9,4.301073758275332,0.8627927245748584,3.438281033700473,1.0,AllGestureWiimoteZ,MrSQM
2,0.1,bottom,0,0,0,4.301073758275332,4.4853959702434745,-0.1843222119681424,0.0,AllGestureWiimoteZ,MrSQM
2,0.1,random,0,0,0,4.301073758275332,,-0.8400496176659361,0.0,AllGestureWiimoteZ,MrSQM
2,0.1,top,0,0,3,4.301073758275332,0.2642260538665849,4.036847704408747,1.0,AllGestureWiimoteZ,MrSQM
2,0.2,bottom,0,0,0,4.301073758275332,4.505638610502623,-0.2045648522272909,0.0,AllGestureWiimoteZ,MrSQM
2,0.2,random,0,0,1,4.301073758275332,,1.617053847670945,0.3333333333333333,AllGestureWiimoteZ,MrSQM
2,0.2,top,0,0,3,4.301073758275332,-0.1503131081696118,4.451386866444944,1.0,AllGestureWiimoteZ,MrSQM
3,0.05,bottom,0,0,0,4.937386640590261,4.760473400956657,0.1769132396336035,0.0,AllGestureWiimoteZ,MrSQM
3,0.05,random,0,0,0,4.937386640590261,,0.2421334270145134,0.0,AllGestureWiimoteZ,MrSQM
3,0.05,top,0,0,2,4.937386640590261,-0.3772157975897566,5.314602438180017,1.0,AllGestureWiimoteZ,MrSQM
3,0.1,bottom,0,0,0,4.937386640590261,5.346119060151046,-0.4087324195607849,0.0,AllGestureWiimoteZ,MrSQM
3,0.1,random,0,0,1,4.937386640590261,,1.1558969334212188,0.3333333333333333,AllGestureWiimoteZ,MrSQM
3,0.1,top,0,0,2,4.937386640590261,0.8654859763822096,4.071900664208052,1.0,AllGestureWiimoteZ,MrSQM
3,0.2,bottom,0,0,0,4.937386640590261,5.513322045755548,-0.5759354051652874,0.0,AllGestureWiimoteZ,MrSQM
3,0.2,random,0,0,0,4.937386640590261,,-0.5557838428392662,0.0,AllGestureWiimoteZ,MrSQM
3,0.2,top,0,0,0,4.937386640590261,2.2128420074501105,2.7245446331401504,0.0,AllGestureWiimoteZ,MrSQM
4,0.05,bottom,0,0,0,3.816190646963241,4.194520830539821,-0.3783301835765797,0.0,AllGestureWiimoteZ,MrSQM
4,0.05,random,0,0,0,3.816190646963241,,0.1595372929430887,0.0,AllGestureWiimoteZ,MrSQM
4,0.05,top,0,0,1,3.816190646963241,0.3804042133313051,3.435786433631936,1.0,AllGestureWiimoteZ,MrSQM
4,0.1,bottom,0,0,0,3.816190646963241,4.437527607623038,-0.6213369606597974,0.0,AllGestureWiimoteZ,MrSQM
4,0.1,random,0,0,0,3.816190646963241,,1.5125368846855929,0.3333333333333333,AllGestureWiimoteZ,MrSQM
4,0.1,top,0,0,1,3.816190646963241,0.6679802145571808,3.14821043240606,1.0,AllGestureWiimoteZ,MrSQM
4,0.2,bottom,0,0,0,3.816190646963241,4.344545462981963,-0.5283548160187221,0.0,AllGestureWiimoteZ,MrSQM
4,0.2,random,0,0,0,3.816190646963241,,0.8183437568209547,0.3333333333333333,AllGestureWiimoteZ,MrSQM
4,0.2,top,0,0,1,3.816190646963241,-1.1938763941350572,5.010067041098298,1.0,AllGestureWiimoteZ,MrSQM
5,0.05,bottom,0,0,0,4.463995312970639,4.546996902697639,-0.0830015897269991,0.0,AllGestureWiimoteZ,MrSQM
5,0.05,random,0,0,0,4.463995312970639,,-0.0478852327446139,0.0,AllGestureWiimoteZ,MrSQM
5,0.05,top,0,0,0,4.463995312970639,3.3355232157361536,1.1284720972344855,0.0,AllGestureWiimoteZ,MrSQM
5,0.1,bottom,0,0,0,4.463995312970639,4.85055841236428,-0.3865630993936406,0.0,AllGestureWiimoteZ,MrSQM
5,0.1,random,0,0,0,4.463995312970639,,-0.4120930481252311,0.0,AllGestureWiimoteZ,MrSQM
5,0.1,top,0,0,0,4.463995312970639,2.775420442023884,1.6885748709467556,0.0,AllGestureWiimoteZ,MrSQM
5,0.2,bottom,0,0,0,4.463995312970639,4.346550778677749,0.1174445342928907,0.0,AllGestureWiimoteZ,MrSQM
5,0.2,random,0,0,0,4.463995312970639,,0.9415549903654744,0.0,AllGestureWiimoteZ,MrSQM
5,0.2,top,0,0,0,4.463995312970639,2.864450188339969,1.5995451246306702,0.0,AllGestureWiimoteZ,MrSQM
6,0.05,bottom,0,0,0,1.260392374738505,1.2735657803460907,-0.0131734056075856,0.0,AllGestureWiimoteZ,MrSQM
6,0.05,random,0,0,0,1.260392374738505,,0.0368327926508809,0.3333333333333333,AllGestureWiimoteZ,MrSQM
6,0.05,top,0,0,1,1.260392374738505,-0.1121398789607232,1.3725322536992284,1.0,AllGestureWiimoteZ,MrSQM
6,0.1,bottom,0,0,0,1.260392374738505,1.3342951314657705,-0.0739027567272652,0.0,AllGestureWiimoteZ,MrSQM
6,0.1,random,0,0,0,1.260392374738505,,-0.3939340969077611,0.0,AllGestureWiimoteZ,MrSQM
6,0.1,top,0,0,1,1.260392374738505,0.0252961605272609,1.235096214211244,1.0,AllGestureWiimoteZ,MrSQM
6,0.2,bottom,0,0,2,1.260392374738505,0.9133358828439804,0.3470564918945246,1.0,AllGestureWiimoteZ,MrSQM
6,0.2,random,0,0,3,1.260392374738505,,1.1297995616870182,1.0,AllGestureWiimoteZ,MrSQM
6,0.2,top,0,0,3,1.260392374738505,-0.6003871333735944,1.8607795081121,1.0,AllGestureWiimoteZ,MrSQM
7,0.05,bottom,0,0,0,4.693121784217746,4.263529000203625,0.4295927840141216,0.0,AllGestureWiimoteZ,MrSQM
7,0.05,random,0,0,0,4.693121784217746,,0.3725741250783858,0.0,AllGestureWiimoteZ,MrSQM
7,0.05,top,0,0,2,4.693121784217746,1.288700578427564,3.4044212057901824,1.0,AllGestureWiimoteZ,MrSQM
7,0.1,bottom,0,0,0,4.693121784217746,5.091084884378001,-0.397963100160255,0.0,AllGestureWiimoteZ,MrSQM
7,0.1,random,0,0,1,4.693121784217746,,0.581548552750979,0.3333333333333333,AllGestureWiimoteZ,MrSQM
7,0.1,top,0,0,2,4.693121784217746,1.3323815469659133,3.360740237251833,1.0,AllGestureWiimoteZ,MrSQM
7,0.2,bottom,0,0,0,4.693121784217746,4.658770002301247,0.0343517819164995,0.0,AllGestureWiimoteZ,MrSQM
7,0.2,random,0,0,0,4.693121784217746,,-0.40021616327594,0.0,AllGestureWiimoteZ,MrSQM
7,0.2,top,0,0,0,4.693121784217746,1.9628162286335047,2.7303055555842417,0.0,AllGestureWiimoteZ,MrSQM
10,0.05,bottom,0,0,0,5.739880380208262,5.388443745324851,0.3514366348834103,0.0,AllGestureWiimoteZ,MrSQM
10,0.05,random,0,0,0,5.739880380208262,,0.0385362208987629,0.0,AllGestureWiimoteZ,MrSQM
10,0.05,top,0,0,0,5.739880380208262,1.2770714783522985,4.462808901855963,0.0,AllGestureWiimoteZ,MrSQM
10,0.1,bottom,0,0,0,5.739880380208262,5.64055413906449,0.0993262411437712,0.0,AllGestureWiimoteZ,MrSQM
10,0.1,random,0,0,0,5.739880380208262,,1.0284058596927286,0.0,AllGestureWiimoteZ,MrSQM
10,0.1,top,0,0,1,5.739880380208262,1.3508217944626844,4.389058585745577,1.0,AllGestureWiimoteZ,MrSQM
10,0.2,bottom,0,0,0,5.739880380208262,6.204047038460321,-0.4641666582520596,0.0,AllGestureWiimoteZ,MrSQM
10,0.2,random,0,0,1,5.739880380208262,,1.5452956857662643,0.3333333333333333,AllGestureWiimoteZ,MrSQM
10,0.2,top,0,0,9,5.739880380208262,1.2783020386765722,4.461578341531689,1.0,AllGestureWiimoteZ,MrSQM
12,0.05,bottom,0,0,0,5.054870739568333,5.124472379625948,-0.0696016400576153,0.0,AllGestureWiimoteZ,MrSQM
12,0.05,random,0,0,0,5.054870739568333,,0.3777918264343336,0.0,AllGestureWiimoteZ,MrSQM
12,0.05,top,0,0,0,5.054870739568333,3.617350892805336,1.4375198467629966,0.0,AllGestureWiimoteZ,MrSQM
12,0.1,bottom,0,0,0,5.054870739568333,4.7744873683692255,0.2803833711991075,0.0,AllGestureWiimoteZ,MrSQM
12,0.1,random,0,0,1,5.054870739568333,,1.5104697655477608,0.3333333333333333,AllGestureWiimoteZ,MrSQM
12,0.1,top,0,0,0,5.054870739568333,3.4966690079627543,1.5582017316055787,0.0,AllGestureWiimoteZ,MrSQM
12,0.2,bottom,0,0,0,5.054870739568333,5.064625472580172,-0.0097547330118388,0.0,AllGestureWiimoteZ,MrSQM
12,0.2,random,0,0,0,5.054870739568333,,0.1844816207232629,0.0,AllGestureWiimoteZ,MrSQM
12,0.2,top,0,0,4,5.054870739568333,0.2836157033831579,4.771255036185175,1.0,AllGestureWiimoteZ,MrSQM
13,0.05,bottom,0,0,0,3.949301319013285,4.034880607263627,-0.0855792882503427,0.0,AllGestureWiimoteZ,MrSQM
13,0.05,random,0,0,0,3.949301319013285,,0.1571893817467338,0.0,AllGestureWiimoteZ,MrSQM
13,0.05,top,0,0,0,3.949301319013285,3.801331500357424,0.1479698186558602,0.0,AllGestureWiimoteZ,MrSQM
13,0.1,bottom,0,0,0,3.949301319013285,3.8482062314545193,0.1010950875587659,0.0,AllGestureWiimoteZ,MrSQM
13,0.1,random,0,0,0,3.949301319013285,,0.3839314145020738,0.0,AllGestureWiimoteZ,MrSQM
13,0.1,top,0,0,0,3.949301319013285,3.273449612874503,0.6758517061387814,0.0,AllGestureWiimoteZ,MrSQM
13,0.2,bottom,0,0,0,3.949301319013285,3.917892953353699,0.0314083656595856,0.0,AllGestureWiimoteZ,MrSQM
13,0.2,random,0,0,0,3.949301319013285,,-0.0800995239563796,0.0,AllGestureWiimoteZ,MrSQM
13,0.2,top,0,0,4,3.949301319013285,1.2381540576349703,2.711147261378314,1.0,AllGestureWiimoteZ,MrSQM
16,0.05,bottom,0,0,0,2.1546306449377504,2.478585618573252,-0.3239549736355016,0.0,AllGestureWiimoteZ,MrSQM
16,0.05,random,0,0,0,2.1546306449377504,,-0.4379410487176414,0.0,AllGestureWiimoteZ,MrSQM
16,0.05,top,0,0,9,2.1546306449377504,-1.086780781553713,3.241411426491464,1.0,AllGestureWiimoteZ,MrSQM
16,0.1,bottom,0,0,0,2.1546306449377504,2.606228523903005,-0.4515978789652548,0.0,AllGestureWiimoteZ,MrSQM
16,0.1,random,0,0,0,2.1546306449377504,,-0.3838088617964697,0.0,AllGestureWiimoteZ,MrSQM
16,0.1,top,0,0,9,2.1546306449377504,-0.7767722065572529,2.9314028514950032,1.0,AllGestureWiimoteZ,MrSQM
16,0.2,bottom,0,0,0,2.1546306449377504,2.606982622271536,-0.4523519773337856,0.0,AllGestureWiimoteZ,MrSQM
16,0.2,random,0,0,0,2.1546306449377504,,-0.5697255891075104,0.0,AllGestureWiimoteZ,MrSQM
16,0.2,top,0,0,3,2.1546306449377504,-0.473183495381699,2.6278141403194493,1.0,AllGestureWiimoteZ,MrSQM
17,0.05,bottom,0,0,0,3.575012995457184,3.929467648637415,-0.3544546531802308,0.0,AllGestureWiimoteZ,MrSQM
17,0.05,random,0,0,3,3.575012995457184,,1.1104558899850354,0.3333333333333333,AllGestureWiimoteZ,MrSQM
17,0.05,top,0,0,0,3.575012995457184,2.4806910396752584,1.0943219557819257,0.0,AllGestureWiimoteZ,MrSQM
17,0.1,bottom,0,0,0,3.575012995457184,3.6694628253184858,-0.0944498298613019,0.0,AllGestureWiimoteZ,MrSQM
17,0.1,random,0,0,0,3.575012995457184,,0.235861377955837,0.0,AllGestureWiimoteZ,MrSQM
17,0.1,top,0,0,3,3.575012995457184,0.3639838033481867,3.211029192108997,1.0,AllGestureWiimoteZ,MrSQM
17,0.2,bottom,0,0,0,3.575012995457184,3.7641807775671423,-0.1891677821099584,0.0,AllGestureWiimoteZ,MrSQM
